"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"(-)5,10-methylene-5,6,7,8-tetrahydrofolate","chemical-affects","P0A884",NA,"1932030;23611499;3278315;370779;42538;6340111;9100016","null"
"2'-deoxycytidine diphosphate","consumption-controlled-by","P0A763",NA,"4364654","null"
"2'-deoxycytidine diphosphate","consumption-controlled-by","P69441",NA,"8650159","null"
"2'-deoxycytidine diphosphate","reacts-with","adenosine-5'-triphosphate",NA,NA,"null"
"2'-deoxycytidine diphosphate","used-to-produce","adenosine-5-diphosphate",NA,NA,"null"
"2'-deoxycytidine diphosphate","used-to-produce","dCTP",NA,NA,"null"
"2'-deoxyuridine-5'-triphosphate","reacts-with","H2O",NA,NA,"null"
"2'-deoxyuridine-5'-triphosphate","consumption-controlled-by","P06968",NA,"346589","null"
"2'-deoxyuridine-5'-triphosphate","consumption-controlled-by","P52006",NA,"16766526","null"
"2'-deoxyuridine-5'-triphosphate","used-to-produce","PP",NA,NA,"null"
"2'-deoxyuridine-5'-triphosphate","used-to-produce","deoxyuridine-phosphate",NA,NA,"null"
"2'-deoxyuridine-5'-triphosphate","used-to-produce","hydrogen ion",NA,NA,"null"
"2-mercaptoethanol","chemical-affects","P0A884",NA,"1932030;23611499;3278315;370779;42538;6340111;9100016","null"
"2-thiouridine 5'-triphosphate","chemical-affects","P0A7E5",NA,"2532543;6751817","null"
"5-iodo-2'-dUMP","chemical-affects","P0A720",NA,"4899016;6319360","null"
"6-diazo-5-oxo-norvaline","chemical-affects","P00968",NA,"1737023","null"
"6-diazo-5-oxo-norvaline","chemical-affects","P0A6F1",NA,"1737023","null"
"6-phosphonouridine 5'-monophosphate","chemical-affects","P08244",NA,"20424759;2956254;6355062","null"
"o-phenanthroline","chemical-affects","P06968",NA,"346589","null"
"CO3-2","reacts-with","H2O",NA,NA,"null"
"CO3-2","consumption-controlled-by","P00968",NA,"1737023","null"
"CO3-2","consumption-controlled-by","P0A6F1",NA,"1737023","null"
"CO3-2","used-to-produce","PO43-",NA,NA,"null"
"CO3-2","reacts-with","adenosine-5'-triphosphate",NA,NA,"null"
"CO3-2","used-to-produce","adenosine-5-diphosphate",NA,NA,"null"
"CO3-2","used-to-produce","carbamoyl-P",NA,NA,"null"
"CO3-2","reacts-with","gln",NA,NA,"null"
"CO3-2","used-to-produce","glu",NA,NA,"null"
"CO3-2","used-to-produce","hydrogen ion",NA,NA,"null"
"DON","chemical-affects","P00968",NA,"1737023;5339592","null"
"DON","chemical-affects","P0A6F1",NA,"1737023;5339592","null"
"H2O","consumption-controlled-by","P00968",NA,"1737023","null"
"H2O","consumption-controlled-by","P06968",NA,"346589","null"
"H2O","consumption-controlled-by","P0A6F1",NA,"1737023","null"
"H2O","consumption-controlled-by","P0A7E5",NA,"2532543","null"
"H2O","consumption-controlled-by","P52006",NA,"16766526","null"
"H2O","used-to-produce","PO43-",NA,NA,"null"
"H2O","used-to-produce","PP",NA,NA,"null"
"H2O","reacts-with","UTP",NA,NA,"null"
"H2O","reacts-with","adenosine-5'-triphosphate",NA,NA,"null"
"H2O","used-to-produce","adenosine-5-diphosphate",NA,NA,"null"
"H2O","used-to-produce","carbamoyl-P",NA,NA,"null"
"H2O","used-to-produce","carbamyl-L-aspartate",NA,NA,"null"
"H2O","used-to-produce","cytidine-diphosphate",NA,NA,"null"
"H2O","reacts-with","cytidine-triphosphate",NA,NA,"null"
"H2O","used-to-produce","cytidine-triphosphate",NA,NA,"null"
"H2O","used-to-produce","deoxyuridine-phosphate",NA,NA,"null"
"H2O","reacts-with","dihydro-L-orotate",NA,NA,"null"
"H2O","reacts-with","gln",NA,NA,"null"
"H2O","used-to-produce","glu",NA,NA,"null"
"H2O","used-to-produce","hydrogen ion",NA,NA,"null"
"L-2-amino-4-oxo-5-chloropentanoate","chemical-affects","P00968",NA,"1737023;5339592","null"
"L-2-amino-4-oxo-5-chloropentanoate","chemical-affects","P0A6F1",NA,"1737023;5339592","null"
"L-glutamate-5-semialdehyde","chemical-affects","P0A7E5",NA,"11336655;2532543","null"
"L-ornithine","chemical-affects","P00968",NA,"1737023;189806;4358555","null"
"L-ornithine","chemical-affects","P0A6F1",NA,"1737023;189806;4358555","null"
"N-(phosphonacetyl)-L-aspartate","chemical-affects","P0A786",NA,"13897943;4926546;4943676;5320387;5333198;5338508","null"
"N-(phosphonacetyl)-L-aspartate","chemical-affects","P0A7F3",NA,"13897943;4926546;4943676;5320387;5333198;5338508","null"
"NH4+","chemical-affects","P00968",NA,"1737023;189806;4358555","null"
"NH4+","chemical-affects","P0A6F1",NA,"1737023;189806;4358555","null"
"NH4+","chemical-affects","P0A720",NA,"6319360","null"
"P00452","controls-production-of","2'-deoxycytidine diphosphate",NA,"357894","null"
"P00452","controls-production-of","H2O",NA,"357894;67110","null"
"P00452","catalysis-precedes","P00968",NA,"1737023;357894;67110","null"
"P00452","catalysis-precedes","P06968",NA,"346589;357894;67110","null"
"P00452","catalysis-precedes","P0A6F1",NA,"1737023;357894;67110","null"
"P00452","catalysis-precedes","P0A763",NA,"357894;4364654;67110","null"
"P00452","catalysis-precedes","P0A7E5",NA,"2532543;357894;67110","null"
"P00452","catalysis-precedes","P52006",NA,"16766526;357894;67110","null"
"P00452","catalysis-precedes","P69441",NA,"357894;8650159","null"
"P00452","in-complex-with","P69924",NA,"221457",NA
"P00452","neighbor-of","P69924",NA,"357894;67110","null"
"P00452","controls-production-of","dUDP",NA,"357894;67110","null"
"P00968","catalysis-precedes","P05020",NA,"11570854;15610022;16213543;1671037;1737023;17711307;2871020;6142052;8811890","null"
"P00968","catalysis-precedes","P08244",NA,"1737023;2956254;6355062","null"
"P00968","in-complex-with","P0A6F1",NA,NA,NA
"P00968","neighbor-of","P0A6F1",NA,"1737023","null"
"P00968","catalysis-precedes","P0A786",NA,"13897943;1737023;4926546;5320387;5333198;5338508","null"
"P00968","catalysis-precedes","P0A7F3",NA,"13897943;1737023;4926546;5320387;5333198;5338508","null"
"P00968","controls-production-of","PO43-",NA,"1737023","null"
"P00968","controls-production-of","adenosine-5-diphosphate",NA,"1737023","null"
"P00968","controls-production-of","carbamoyl-P",NA,"1737023","null"
"P00968","controls-production-of","glu",NA,"1737023","null"
"P00968","controls-production-of","hydrogen ion",NA,"1737023","null"
"P05020","controls-production-of","H2O",NA,"11570854;15610022;16213543;1671037;17711307;2871020;6142052;8811890","null"
"P05020","catalysis-precedes","P00968",NA,"11570854;15610022;16213543;1671037;1737023;17711307;2871020;6142052;8811890","null"
"P05020","catalysis-precedes","P06968",NA,"11570854;15610022;16213543;1671037;17711307;2871020;346589;6142052;8811890","null"
"P05020","catalysis-precedes","P0A6F1",NA,"11570854;15610022;16213543;1671037;1737023;17711307;2871020;6142052;8811890","null"
"P05020","catalysis-precedes","P0A7E1",NA,"10074342;11284694;11437361;11570854;14197872;15174861;15610022;16213543;1671037;17711307;19530672;2871020;2992959;6142052;8811890","null"
"P05020","catalysis-precedes","P0A7E5",NA,"11570854;15610022;16213543;1671037;17711307;2532543;2871020;6142052;8811890","null"
"P05020","catalysis-precedes","P52006",NA,"11570854;15610022;16213543;1671037;16766526;17711307;2871020;6142052;8811890","null"
"P05020","controls-production-of","dihydro-L-orotate",NA,"11570854;15610022;16213543;1671037;17711307;2871020;6142052;8811890","null"
"P06968","catalysis-precedes","P05020",NA,"11570854;15610022;16213543;1671037;17711307;2871020;346589;6142052;8811890","null"
"P06968","catalysis-precedes","P08244",NA,"2956254;346589;6355062","null"
"P06968","catalysis-precedes","P0A884",NA,"1932030;23611499;3278315;346589;370779;42538;6340111;9100016","null"
"P06968","neighbor-of","P52006",NA,NA,"null"
"P06968","controls-production-of","PP",NA,"346589","null"
"P06968","controls-production-of","deoxyuridine-phosphate",NA,"346589","null"
"P06968","controls-production-of","hydrogen ion",NA,"346589","null"
"P08244","catalysis-precedes","P0A7E9",NA,"15857829;18945668;19071117;2956254;6355062;7711027;9457846","null"
"P08244","controls-production-of","UMP",NA,"2956254;6355062","null"
"P08244","controls-production-of","carbon dioxide",NA,"2956254;6355062","null"
"P0A6F1","catalysis-precedes","P05020",NA,"11570854;15610022;16213543;1671037;1737023;17711307;2871020;6142052;8811890","null"
"P0A6F1","catalysis-precedes","P08244",NA,"1737023;2956254;6355062","null"
"P0A6F1","catalysis-precedes","P0A786",NA,"13897943;1737023;4926546;5320387;5333198;5338508","null"
"P0A6F1","catalysis-precedes","P0A7F3",NA,"13897943;1737023;4926546;5320387;5333198;5338508","null"
"P0A6F1","controls-production-of","PO43-",NA,"1737023","null"
"P0A6F1","controls-production-of","adenosine-5-diphosphate",NA,"1737023","null"
"P0A6F1","controls-production-of","carbamoyl-P",NA,"1737023","null"
"P0A6F1","controls-production-of","glu",NA,"1737023","null"
"P0A6F1","controls-production-of","hydrogen ion",NA,"1737023","null"
"P0A720","catalysis-precedes","P0A763",NA,"6319360;7730286","null"
"P0A720","catalysis-precedes","P69441",NA,"6319360;8650159","null"
