"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"O2","used-to-produce","H2O",NA,NA,"null"
"O2","consumption-controlled-by","P0ABJ9",NA,"10231544;2414286;2656671;6321507;8516338","null"
"O2","consumption-controlled-by","P0ABK2",NA,"10231544;2414286;2656671;6321507;8516338","null"
"O2","consumption-controlled-by","P26458",NA,"21987791","null"
"O2","consumption-controlled-by","P26459",NA,"21987791","null"
"O2","consumption-controlled-by","P56100",NA,"10231544;2414286;2656671;6321507;8516338","null"
"O2","reacts-with","UQH2",NA,NA,"null"
"O2","used-to-produce","UQ",NA,NA,"null"
"P07014","catalysis-precedes","P0ABJ9",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P07014","catalysis-precedes","P0ABK2",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P07014","in-complex-with","P0AC41",NA,"10482788;10486141;10760151;11259408;11405622;11803025;18385138;18765923;2644269;2659351;2991245;3309132;3528770;366070;4591960;6383359;6388571;6799760;9092498;9521736;9822661",NA
"P07014","neighbor-of","P0AC41",NA,"14109218;2644269;6799760","null"
"P07014","in-complex-with","P0AC44",NA,"10482788;10486141;10760151;11259408;11405622;11803025;18385138;18765923;2644269;2659351;2991245;3309132;3528770;366070;4591960;6383359;6388571;6799760;9092498;9521736;9822661",NA
"P07014","neighbor-of","P0AC44",NA,"14109218;2644269;6799760","null"
"P07014","catalysis-precedes","P26458",NA,"14109218;21987791;2644269;6799760","null"
"P07014","catalysis-precedes","P26459",NA,"14109218;21987791;2644269;6799760","null"
"P07014","catalysis-precedes","P56100",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P07014","in-complex-with","P69054",NA,"10482788;10486141;10760151;11259408;11405622;11803025;18385138;18765923;2644269;2659351;2991245;3309132;3528770;366070;4591960;6383359;6388571;6799760;9092498;9521736;9822661",NA
"P07014","neighbor-of","P69054",NA,"14109218;2644269;6799760","null"
"P07014","controls-production-of","UQH2",NA,"14109218;2644269;6799760","null"
"P07014","controls-production-of","fumaric acid",NA,"14109218;2644269;6799760","null"
"P0ABJ9","controls-production-of","H2O",NA,"10231544;2414286;2656671;6321507;8516338","null"
"P0ABJ9","catalysis-precedes","P07014",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P0ABJ9","in-complex-with","P0ABK2",NA,"11076519;11456494;11814360;17176101;17305364;17690093;18597483;19254926;20529691;21352800;22287551;23123340;24755641;27152644;8652583",NA
"P0ABJ9","neighbor-of","P0ABK2",NA,"10231544;2414286;2656671;6321507;8516338","null"
"P0ABJ9","catalysis-precedes","P0AC41",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P0ABJ9","catalysis-precedes","P0AC44",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P0ABJ9","neighbor-of","P26458",NA,NA,"null"
"P0ABJ9","neighbor-of","P26459",NA,NA,"null"
"P0ABJ9","in-complex-with","P56100",NA,"11076519;11456494;11814360;17176101;17305364;17690093;18597483;19254926;20529691;21352800;22287551;23123340;24755641;27152644;8652583",NA
"P0ABJ9","neighbor-of","P56100",NA,"10231544;2414286;2656671;6321507;8516338","null"
"P0ABJ9","catalysis-precedes","P69054",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P0ABJ9","controls-production-of","UQ",NA,"10231544;2414286;2656671;6321507;8516338","null"
"P0ABJ9","controls-transport-of-chemical","hydrogen ion",NA,"10231544;2414286;2656671;6321507;8516338","null"
"P0ABK2","controls-production-of","H2O",NA,"10231544;2414286;2656671;6321507;8516338","null"
"P0ABK2","catalysis-precedes","P07014",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P0ABK2","catalysis-precedes","P0AC41",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P0ABK2","catalysis-precedes","P0AC44",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P0ABK2","neighbor-of","P26458",NA,NA,"null"
"P0ABK2","neighbor-of","P26459",NA,NA,"null"
"P0ABK2","in-complex-with","P56100",NA,"11076519;11456494;11814360;17176101;17305364;17690093;18597483;19254926;20529691;21352800;22287551;23123340;24755641;27152644;8652583",NA
"P0ABK2","neighbor-of","P56100",NA,"10231544;2414286;2656671;6321507;8516338","null"
"P0ABK2","catalysis-precedes","P69054",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P0ABK2","controls-production-of","UQ",NA,"10231544;2414286;2656671;6321507;8516338","null"
"P0ABK2","controls-transport-of-chemical","hydrogen ion",NA,"10231544;2414286;2656671;6321507;8516338","null"
"P0AC41","catalysis-precedes","P0ABJ9",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P0AC41","catalysis-precedes","P0ABK2",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P0AC41","in-complex-with","P0AC44",NA,"10482788;10486141;10760151;11259408;11405622;11803025;18385138;18765923;2644269;2659351;2991245;3309132;3528770;366070;4591960;6383359;6388571;6799760;9092498;9521736;9822661",NA
"P0AC41","neighbor-of","P0AC44",NA,"14109218;2644269;6799760","null"
"P0AC41","catalysis-precedes","P26458",NA,"14109218;21987791;2644269;6799760","null"
"P0AC41","catalysis-precedes","P26459",NA,"14109218;21987791;2644269;6799760","null"
"P0AC41","catalysis-precedes","P56100",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P0AC41","in-complex-with","P69054",NA,"10482788;10486141;10760151;11259408;11405622;11803025;18385138;18765923;2644269;2659351;2991245;3309132;3528770;366070;4591960;6383359;6388571;6799760;9092498;9521736;9822661",NA
"P0AC41","neighbor-of","P69054",NA,"14109218;2644269;6799760","null"
"P0AC41","controls-production-of","UQH2",NA,"14109218;2644269;6799760","null"
"P0AC41","controls-production-of","fumaric acid",NA,"14109218;2644269;6799760","null"
"P0AC44","catalysis-precedes","P0ABJ9",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P0AC44","catalysis-precedes","P0ABK2",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P0AC44","catalysis-precedes","P26458",NA,"14109218;21987791;2644269;6799760","null"
"P0AC44","catalysis-precedes","P26459",NA,"14109218;21987791;2644269;6799760","null"
"P0AC44","catalysis-precedes","P56100",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P0AC44","in-complex-with","P69054",NA,"10482788;10486141;10760151;11259408;11405622;11803025;18385138;18765923;2644269;2659351;2991245;3309132;3528770;366070;4591960;6383359;6388571;6799760;9092498;9521736;9822661",NA
"P0AC44","neighbor-of","P69054",NA,"14109218;2644269;6799760","null"
"P0AC44","controls-production-of","UQH2",NA,"14109218;2644269;6799760","null"
"P0AC44","controls-production-of","fumaric acid",NA,"14109218;2644269;6799760","null"
"P26458","controls-production-of","H2O",NA,"21987791","null"
"P26458","catalysis-precedes","P07014",NA,"14109218;21987791;2644269;6799760","null"
"P26458","catalysis-precedes","P0AC41",NA,"14109218;21987791;2644269;6799760","null"
"P26458","catalysis-precedes","P0AC44",NA,"14109218;21987791;2644269;6799760","null"
"P26458","in-complex-with","P26459",NA,NA,NA
"P26458","neighbor-of","P26459",NA,"21987791","null"
"P26458","neighbor-of","P56100",NA,NA,"null"
"P26458","catalysis-precedes","P69054",NA,"14109218;21987791;2644269;6799760","null"
"P26458","controls-production-of","UQ",NA,"21987791","null"
"P26458","controls-transport-of-chemical","hydrogen ion",NA,"21987791","null"
"P26459","controls-production-of","H2O",NA,"21987791","null"
"P26459","catalysis-precedes","P07014",NA,"14109218;21987791;2644269;6799760","null"
"P26459","catalysis-precedes","P0AC41",NA,"14109218;21987791;2644269;6799760","null"
"P26459","catalysis-precedes","P0AC44",NA,"14109218;21987791;2644269;6799760","null"
"P26459","neighbor-of","P56100",NA,NA,"null"
"P26459","catalysis-precedes","P69054",NA,"14109218;21987791;2644269;6799760","null"
"P26459","controls-production-of","UQ",NA,"21987791","null"
"P26459","controls-transport-of-chemical","hydrogen ion",NA,"21987791","null"
"P56100","controls-production-of","H2O",NA,"10231544;2414286;2656671;6321507;8516338","null"
"P56100","catalysis-precedes","P07014",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P56100","catalysis-precedes","P0AC41",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P56100","catalysis-precedes","P0AC44",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P56100","catalysis-precedes","P69054",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P56100","controls-production-of","UQ",NA,"10231544;2414286;2656671;6321507;8516338","null"
"P56100","controls-transport-of-chemical","hydrogen ion",NA,"10231544;2414286;2656671;6321507;8516338","null"
"P69054","catalysis-precedes","P0ABJ9",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P69054","catalysis-precedes","P0ABK2",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P69054","catalysis-precedes","P26458",NA,"14109218;21987791;2644269;6799760","null"
"P69054","catalysis-precedes","P26459",NA,"14109218;21987791;2644269;6799760","null"
"P69054","catalysis-precedes","P56100",NA,"10231544;14109218;2414286;2644269;2656671;6321507;6799760;8516338","null"
"P69054","controls-production-of","UQH2",NA,"14109218;2644269;6799760","null"
"P69054","controls-production-of","fumaric acid",NA,"14109218;2644269;6799760","null"
"UQH2","used-to-produce","H2O",NA,NA,"null"
"UQH2","consumption-controlled-by","P0ABJ9",NA,"10231544;2414286;2656671;6321507;8516338","null"
"UQH2","consumption-controlled-by","P0ABK2",NA,"10231544;2414286;2656671;6321507;8516338","null"
"UQH2","consumption-controlled-by","P26458",NA,"21987791","null"
"UQH2","consumption-controlled-by","P26459",NA,"21987791","null"
"UQH2","consumption-controlled-by","P56100",NA,"10231544;2414286;2656671;6321507;8516338","null"
"UQH2","used-to-produce","UQ",NA,NA,"null"
"UQ","consumption-controlled-by","P07014",NA,"14109218;2644269;6799760","null"
"UQ","consumption-controlled-by","P0AC41",NA,"14109218;2644269;6799760","null"
"UQ","consumption-controlled-by","P0AC44",NA,"14109218;2644269;6799760","null"
"UQ","consumption-controlled-by","P69054",NA,"14109218;2644269;6799760","null"
"UQ","used-to-produce","UQH2",NA,NA,"null"
"UQ","used-to-produce","fumaric acid",NA,NA,"null"
"UQ","reacts-with","suc",NA,NA,"null"
"Vitamin MK 1","chemical-affects","P07014",NA,"14109218;2644269;6799760","null"
"Vitamin MK 1","chemical-affects","P0AC41",NA,"14109218;2644269;6799760","null"
"Vitamin MK 1","chemical-affects","P0AC44",NA,"14109218;2644269;6799760","null"
"Vitamin MK 1","chemical-affects","P69054",NA,"14109218;2644269;6799760","null"
"a 2-alkyl-dinitrophenol derivative","chemical-affects","P07014",NA,"14109218;2644269;6799760","null"
"a 2-alkyl-dinitrophenol derivative","chemical-affects","P0AC41",NA,"14109218;2644269;6799760","null"
"a 2-alkyl-dinitrophenol derivative","chemical-affects","P0AC44",NA,"14109218;2644269;6799760","null"
"a 2-alkyl-dinitrophenol derivative","chemical-affects","P69054",NA,"14109218;2644269;6799760","null"
"a gramicidin","chemical-affects","P0ABJ9",NA,"10231544;18519036;2414286;2656671;6321507;8516338","null"
"a gramicidin","chemical-affects","P0ABK2",NA,"10231544;18519036;2414286;2656671;6321507;8516338","null"
"a gramicidin","chemical-affects","P56100",NA,"10231544;18519036;2414286;2656671;6321507;8516338","null"
"a phospholipid","chemical-affects","P0ABJ9",NA,"10231544;2414286;2656671;6321507;8516338","null"
"a phospholipid","chemical-affects","P0ABK2",NA,"10231544;2414286;2656671;6321507;8516338","null"
"a phospholipid","chemical-affects","P56100",NA,"10231544;2414286;2656671;6321507;8516338","null"
"carbathiin","chemical-affects","P07014",NA,"10486141;14109218;2644269;6799760","null"
"carbathiin","chemical-affects","P0AC41",NA,"10486141;14109218;2644269;6799760","null"
"carbathiin","chemical-affects","P0AC44",NA,"10486141;14109218;2644269;6799760","null"
"carbathiin","chemical-affects","P69054",NA,"10486141;14109218;2644269;6799760","null"
"hydroxylamine","chemical-affects","P0ABJ9",NA,"10231544;2414286;2656671;2856144;6321507;8516338","null"
"hydroxylamine","chemical-affects","P0ABK2",NA,"10231544;2414286;2656671;2856144;6321507;8516338","null"
"hydroxylamine","chemical-affects","P56100",NA,"10231544;2414286;2656671;2856144;6321507;8516338","null"
"hydroxyquinoline N oxide","chemical-affects","P0ABJ9",NA,"10231544;2414286;2656671;2856144;6321507;8516338","null"
"hydroxyquinoline N oxide","chemical-affects","P0ABK2",NA,"10231544;2414286;2656671;2856144;6321507;8516338","null"
"hydroxyquinoline N oxide","chemical-affects","P56100",NA,"10231544;2414286;2656671;2856144;6321507;8516338","null"
"kalium cyanid","chemical-affects","P0ABJ9",NA,"10231544;2414286;2656671;6321507;8516338","null"
"kalium cyanid","chemical-affects","P0ABK2",NA,"10231544;2414286;2656671;6321507;8516338","null"
"kalium cyanid","chemical-affects","P56100",NA,"10231544;2414286;2656671;6321507;8516338","null"
"pentachlorophenol","chemical-affects","P07014",NA,"10486141;14109218;2644269;6799760","null"
"pentachlorophenol","chemical-affects","P0AC41",NA,"10486141;14109218;2644269;6799760","null"
"pentachlorophenol","chemical-affects","P0AC44",NA,"10486141;14109218;2644269;6799760","null"
"pentachlorophenol","chemical-affects","P69054",NA,"10486141;14109218;2644269;6799760","null"
"piericidin A","chemical-affects","P0ABJ9",NA,"10231544;2414286;2656671;2856144;6321507;8516338","null"
"piericidin A","chemical-affects","P0ABK2",NA,"10231544;2414286;2656671;2856144;6321507;8516338","null"
"piericidin A","chemical-affects","P56100",NA,"10231544;2414286;2656671;2856144;6321507;8516338","null"
"propanedioic acid","chemical-affects","P07014",NA,"10486141;14109218;2644269;6799760","null"
"propanedioic acid","chemical-affects","P0AC41",NA,"10486141;14109218;2644269;6799760","null"
"propanedioic acid","chemical-affects","P0AC44",NA,"10486141;14109218;2644269;6799760","null"
"propanedioic acid","chemical-affects","P69054",NA,"10486141;14109218;2644269;6799760","null"
"suc","consumption-controlled-by","P07014",NA,"14109218;2644269;6799760","null"
"suc","consumption-controlled-by","P0AC41",NA,"14109218;2644269;6799760","null"
"suc","consumption-controlled-by","P0AC44",NA,"14109218;2644269;6799760","null"
"suc","consumption-controlled-by","P69054",NA,"14109218;2644269;6799760","null"
"suc","used-to-produce","UQH2",NA,NA,"null"
"suc","used-to-produce","fumaric acid",NA,NA,"null"
"trinitride (1-)","chemical-affects","P0ABJ9",NA,"10231544;2414286;2656671;6321507;8516338","null"
"trinitride (1-)","chemical-affects","P0ABK2",NA,"10231544;2414286;2656671;6321507;8516338","null"
"trinitride (1-)","chemical-affects","P56100",NA,"10231544;2414286;2656671;6321507;8516338","null"
