"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"(2Z,4E)-2-hydroxy-6-ketonona-2,4-dienedioate","used-to-produce","(2Z)-2-hydroxypenta-2,4-dienoate",NA,NA,"null"
"(2Z,4E)-2-hydroxy-6-ketonona-2,4-dienedioate","reacts-with","H2O",NA,NA,"null"
"(2Z,4E)-2-hydroxy-6-ketonona-2,4-dienedioate","consumption-controlled-by","P77044",NA,"10684634;6345502;9315862;9315863","null"
"(2Z,4E)-2-hydroxy-6-ketonona-2,4-dienedioate","used-to-produce","hydrogen ion",NA,NA,"null"
"(2Z,4E)-2-hydroxy-6-ketonona-2,4-dienedioate","used-to-produce","suc",NA,NA,"null"
"(2Z)-2-hydroxypenta-2,4-dienoate","used-to-produce","(S)-4-hydroxy-2-oxo-pentanoic acid",NA,NA,"null"
"(2Z)-2-hydroxypenta-2,4-dienoate","reacts-with","H2O",NA,NA,"null"
"(2Z)-2-hydroxypenta-2,4-dienoate","consumption-controlled-by","P77608",NA,"6345502;6345511;9492273","null"
"(S)-4-hydroxy-2-oxo-pentanoic acid","used-to-produce","BTS",NA,NA,"null"
"(S)-4-hydroxy-2-oxo-pentanoic acid","consumption-controlled-by","P51020",NA,"16782065;6345502;9758851","null"
"(S)-4-hydroxy-2-oxo-pentanoic acid","used-to-produce","acetic aldehyde",NA,NA,"null"
"2,3-DHP","used-to-produce","(2Z,4E)-2-hydroxy-6-ketonona-2,4-dienedioate",NA,NA,"null"
"2,3-DHP","reacts-with","O2",NA,NA,"null"
"2,3-DHP","consumption-controlled-by","P0ABR9",NA,"15491145;3531186;6345502;8399388;8752345","null"
"2,3-DHP","used-to-produce","hydrogen ion",NA,NA,"null"
"3-(5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate","used-to-produce","2,3-DHP",NA,NA,"null"
"3-(5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate","reacts-with","DPN-ox",NA,NA,"null"
"3-(5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate","consumption-controlled-by","P0CI31",NA,"3531186","null"
"3-(5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate","used-to-produce","hydrogen ion",NA,NA,"null"
"3-(5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate","used-to-produce","nicotinamide adenine dinucleotide reduced",NA,NA,"null"
"3-phenylpropionic acid","used-to-produce","3-(5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate",NA,NA,"null"
"3-phenylpropionic acid","used-to-produce","DPN-ox",NA,NA,"null"
"3-phenylpropionic acid","reacts-with","O2",NA,NA,"null"
"3-phenylpropionic acid","consumption-controlled-by","P0ABR5",NA,"3531186","null"
"3-phenylpropionic acid","consumption-controlled-by","P0ABW0",NA,"3531186","null"
"3-phenylpropionic acid","consumption-controlled-by","P77650",NA,"3531186","null"
"3-phenylpropionic acid","consumption-controlled-by","Q47140",NA,"3531186","null"
"3-phenylpropionic acid","reacts-with","hydrogen ion",NA,NA,"null"
"3-phenylpropionic acid","reacts-with","nicotinamide adenine dinucleotide reduced",NA,NA,"null"
"3-pyridinecarboxaldehyde adenine dinucleotide","chemical-affects","P0A9Q7",NA,"10612730;10922373;6752127;7034777",NA
"5-(3-carboxy-4-nitro-phenyl)disulfanyl-2-nitro-benzoic acid","chemical-affects","P0ABR9",NA,"15491145;3531186;6345502;8399388;8752345","null"
"ADP-D-ribose","chemical-affects","P0A9Q7",NA,"10612730;10922373;6752127;7034777",NA
"BTS","used-to-produce","(S)-4-hydroxy-2-oxo-pentanoic acid",NA,NA,"null"
"BTS","reacts-with","acetic aldehyde",NA,NA,"null"
"CoA","reacts-with","DPN-ox",NA,NA,"null"
"CoA","consumption-controlled-by","P0A9Q7",NA,"10612730;10922373;6752127","null"
"CoA","consumption-controlled-by","P77580",NA,"23237860;9098055","null"
