"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"(2R)-2-hydroxy-3-(phosphooxy)-propanal","used-to-produce","1-deoxy-D-threo-pentulose 5-phosphate",NA,NA,"null"
"(2R)-2-hydroxy-3-(phosphooxy)-propanal","reacts-with","BTS",NA,NA,"null"
"(2R)-2-hydroxy-3-(phosphooxy)-propanal","consumption-controlled-by","P77488",NA,"10648511;11520037;12597635;21878632;23824585;9371765;9482846","null"
"(2R)-2-hydroxy-3-(phosphooxy)-propanal","used-to-produce","carbon dioxide",NA,NA,"null"
"(2R)-2-hydroxy-3-(phosphooxy)-propanal","reacts-with","hydrogen ion",NA,NA,"null"
"(3R)-3-hydroxy-2-oxo-4 phosphooxybutanoate","used-to-produce","2-oxopentanedionic acid",NA,NA,"null"
"(3R)-3-hydroxy-2-oxo-4 phosphooxybutanoate","used-to-produce","4-phosphonooxy-L-threonine",NA,NA,"null"
"(3R)-3-hydroxy-2-oxo-4 phosphooxybutanoate","consumption-controlled-by","P23721",NA,"8706854","null"
"(3R)-3-hydroxy-2-oxo-4 phosphooxybutanoate","reacts-with","glu",NA,NA,"null"
"1-deoxy-D-threo-pentulose 5-phosphate","reacts-with","3-amino-2-oxopropyl phosphate",NA,NA,"null"
"1-deoxy-D-threo-pentulose 5-phosphate","used-to-produce","H2O",NA,NA,"null"
"1-deoxy-D-threo-pentulose 5-phosphate","consumption-controlled-by","P0A794",NA,"10225425","null"
"1-deoxy-D-threo-pentulose 5-phosphate","used-to-produce","PO43-",NA,NA,"null"
"1-deoxy-D-threo-pentulose 5-phosphate","used-to-produce","hydrogen ion",NA,NA,"null"
"1-deoxy-D-threo-pentulose 5-phosphate","used-to-produce","pyridoxine 5'-phosphate",NA,NA,"null"
"2-oxopentanedionic acid","used-to-produce","(3R)-3-hydroxy-2-oxo-4 phosphooxybutanoate",NA,NA,"null"
"2-oxopentanedionic acid","reacts-with","4-phosphonooxy-L-threonine",NA,NA,"null"
"2-oxopentanedionic acid","used-to-produce","glu",NA,NA,"null"
"3-amino-2-oxopropyl phosphate","used-to-produce","H2O",NA,NA,"null"
"3-amino-2-oxopropyl phosphate","consumption-controlled-by","P0A794",NA,"10225425","null"
"3-amino-2-oxopropyl phosphate","used-to-produce","PO43-",NA,NA,"null"
"3-amino-2-oxopropyl phosphate","used-to-produce","hydrogen ion",NA,NA,"null"
"3-amino-2-oxopropyl phosphate","used-to-produce","pyridoxine 5'-phosphate",NA,NA,"null"
"4-deoxypyridoxine 5'-phosphate","chemical-affects","P0AFI7",NA,"7860596","null"
"4-phosphonooxy-L-threonine","used-to-produce","(3R)-3-hydroxy-2-oxo-4 phosphooxybutanoate",NA,NA,"null"
"4-phosphonooxy-L-threonine","used-to-produce","3-amino-2-oxopropyl phosphate",NA,NA,"null"
"4-phosphonooxy-L-threonine","reacts-with","DPN-ox",NA,NA,"null"
"4-phosphonooxy-L-threonine","consumption-controlled-by","P19624",NA,"10225425;15026039","null"
"4-phosphonooxy-L-threonine","used-to-produce","carbon dioxide",NA,NA,"null"
"4-phosphonooxy-L-threonine","used-to-produce","glu",NA,NA,"null"
"4-phosphonooxy-L-threonine","used-to-produce","nicotinamide adenine dinucleotide reduced",NA,NA,"null"
"5-deoxypyridoxal","chemical-affects","P40191",NA,"15249053;16740960;22848564;25655354;4917899","null"
"BTS","used-to-produce","1-deoxy-D-threo-pentulose 5-phosphate",NA,NA,"null"
"BTS","consumption-controlled-by","P77488",NA,"10648511;11520037;12597635;21878632;23824585;9371765;9482846","null"
"BTS","used-to-produce","carbon dioxide",NA,NA,"null"
