"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"P0A759","neighbor-of","P0AA04",NA,"10926504;11513596;11594728;12051945;14678787;15667206;16168949;16285712;1734962;27002132;28634232;29229699;322702;4861885;7742311;8240271;9601045","null"
"P0A761","controls-production-of","N-acetyl-D-glucosamine 6-phosphate",NA,"9864311","null"
"P0A761","controls-production-of","F6P",NA,"29229699","null"
"P0A761","controls-production-of","NH4+",NA,"29229699","null"
"P0A761","neighbor-of","P0A9Z1",NA,"10926504;11513596;11594728;12051945;14678787;15667206;16168949;16285712;1734962;27002132;28634232;29229699;322702;4861885;7742311;8240271;9601045","null"
"P0A761","neighbor-of","P0AA04",NA,"10926504;11513596;11594728;12051945;14678787;15667206;16168949;16285712;1734962;27002132;28634232;29229699;322702;4861885;7742311;8240271;9601045","null"
"P0A761","catalysis-precedes","P0AF18",NA,"16568996;16630633;17567047;4861885;9143339;9864311","null"
"P0A9Z1","controls-production-of","F6P",NA,"29229699","null"
"P0A9Z1","controls-production-of","NH4+",NA,"29229699","null"
"P0A9Z1","neighbor-of","P0AA04",NA,"10926504;11513596;11594728;12051945;14678787;15667206;16168949;16285712;1734962;27002132;28634232;29229699;322702;4861885;7742311;8240271;9601045","null"
"P0AA04","controls-production-of","F6P",NA,"28634232","null"
"P0AA04","controls-production-of","NH4+",NA,"28634232","null"
"P0AF18","controls-production-of","D-glucosamine 6-phosphate",NA,"16568996;16630633;17567047;4861885;9143339","null"
"P0AF18","controls-production-of","acetate",NA,"16568996;16630633;17567047;4861885;9143339","null"
"P45425","controls-production-of","N-acetylmannosamine-6-P",NA,"15157072;17979299;9864311","null"
"P45425","catalysis-precedes","P0A761",NA,"15157072;17979299;9864311","null"
"P45425","controls-production-of","adenosine-5-diphosphate",NA,"15157072;17979299;9864311","null"
"P45425","controls-production-of","hydrogen ion",NA,"15157072;17979299;9864311","null"
"acetate","chemical-affects","P0AF18",NA,"16568996;16630633;17567047;4861885;9143339","null"
"adenosine-5'-triphosphate","used-to-produce","N-acetylmannosamine-6-P",NA,NA,"null"
"adenosine-5'-triphosphate","consumption-controlled-by","P45425",NA,"15157072;17979299;9864311","null"
"adenosine-5'-triphosphate","used-to-produce","adenosine-5-diphosphate",NA,NA,"null"
"adenosine-5'-triphosphate","used-to-produce","hydrogen ion",NA,NA,"null"
"diethylpyrocarbonate","chemical-affects","P0A6L4",NA,"1458058;1646603;20826162;3522555;3902799;6389524;9047371","null"
"dihydroxyacetone","chemical-affects","P0A6L4",NA,"1458058;1646603;20826162;3522555;3902799;6389524;9047371","null"
