"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"(8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate","consumption-controlled-by","P0A738",NA,"25941396;26575208","null"
"(8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate","used-to-produce","PP",NA,NA,"null"
"(8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate","used-to-produce","precursor Z",NA,NA,"null"
"A(H2)","used-to-produce","(8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate",NA,NA,"null"
"A(H2)","used-to-produce","A",NA,NA,"null"
"A(H2)","used-to-produce","CH3Ado",NA,NA,"null"
"A(H2)","consumption-controlled-by","P30745",NA,"14761975","null"
"A(H2)","consumption-controlled-by","P78067",NA,"21856748","null"
"A(H2)","reacts-with","SAM",NA,NA,"null"
"A(H2)","used-to-produce","adenosine-monophosphate",NA,NA,"null"
"A(H2)","reacts-with","an [L-cysteine desulfurase] L-cysteine persulfide",NA,NA,"null"
"A(H2)","used-to-produce","an [L-cysteine desulfurase]-L-cysteine",NA,NA,"null"
"A(H2)","reacts-with","guanosine-triphosphate",NA,NA,"null"
"A(H2)","used-to-produce","hydrogen ion",NA,NA,"null"
"A(H2)","used-to-produce","met",NA,NA,"null"
"H2O","used-to-produce","MPT",NA,NA,"null"
"H2O","consumption-controlled-by","P30748",NA,"11459846","null"
"H2O","consumption-controlled-by","P30749",NA,"11459846","null"
"H2O","used-to-produce","hydrogen ion",NA,NA,"null"
"H2O","reacts-with","precursor Z",NA,NA,"null"
"MPT","consumption-controlled-by","P0AF03",NA,"15632135","null"
"MPT","used-to-produce","PP",NA,NA,"null"
"MPT","reacts-with","adenosine-5'-triphosphate",NA,NA,"null"
"MPT","reacts-with","hydrogen ion",NA,NA,"null"
"MPT","used-to-produce","molybdopterin-AMP",NA,NA,"null"
