"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"alpha;-D-ribose-1-methylphosphonate 5-phosphate","used-to-produce","5-phospho-alpha;-D-ribose 1,2-cyclic phosphate",NA,NA,"null"
"alpha;-D-ribose-1-methylphosphonate 5-phosphate","reacts-with","A(H2)",NA,NA,"null"
"alpha;-D-ribose-1-methylphosphonate 5-phosphate","used-to-produce","A",NA,NA,"null"
"alpha;-D-ribose-1-methylphosphonate 5-phosphate","used-to-produce","CH3Ado",NA,NA,"null"
"alpha;-D-ribose-1-methylphosphonate 5-phosphate","consumption-controlled-by","P16688",NA,"22089136","null"
"alpha;-D-ribose-1-methylphosphonate 5-phosphate","reacts-with","SAM",NA,NA,"null"
"alpha;-D-ribose-1-methylphosphonate 5-phosphate","used-to-produce","hydrogen ion",NA,NA,"null"
"alpha;-D-ribose-1-methylphosphonate 5-phosphate","used-to-produce","methane",NA,NA,"null"
"alpha;-D-ribose-1-methylphosphonate 5-phosphate","used-to-produce","met",NA,NA,"null"
"alpha;-D-ribose-1-methylphosphonate-5-triphosphate","used-to-produce","alpha;-D-ribose-1-methylphosphonate 5-phosphate",NA,NA,"null"
"alpha;-D-ribose-1-methylphosphonate-5-triphosphate","reacts-with","H2O",NA,NA,"null"
"alpha;-D-ribose-1-methylphosphonate-5-triphosphate","consumption-controlled-by","P16689",NA,"22089136","null"
"alpha;-D-ribose-1-methylphosphonate-5-triphosphate","used-to-produce","PP",NA,NA,"null"
"alpha;-D-ribose-1-methylphosphonate-5-triphosphate","used-to-produce","hydrogen ion",NA,NA,"null"
"5-phospho-alpha;-D-ribose 1,2-cyclic phosphate","used-to-produce","alpha;-D-ribose 1,5-bisphosphate",NA,NA,"null"
"5-phospho-alpha;-D-ribose 1,2-cyclic phosphate","reacts-with","H2O",NA,NA,"null"
"5-phospho-alpha;-D-ribose 1,2-cyclic phosphate","consumption-controlled-by","P16692",NA,"19366688;21341651","null"
"5-phospho-alpha;-D-ribose 1,2-cyclic phosphate","used-to-produce","hydrogen ion",NA,NA,"null"
"A(H2)","used-to-produce","5-phospho-alpha;-D-ribose 1,2-cyclic phosphate",NA,NA,"null"
"A(H2)","used-to-produce","A",NA,NA,"null"
"A(H2)","used-to-produce","CH3Ado",NA,NA,"null"
"A(H2)","consumption-controlled-by","P16688",NA,"22089136","null"
"A(H2)","reacts-with","SAM",NA,NA,"null"
"A(H2)","used-to-produce","hydrogen ion",NA,NA,"null"
"A(H2)","used-to-produce","methane",NA,NA,"null"
"A(H2)","used-to-produce","met",NA,NA,"null"
"H2O","used-to-produce","alpha;-D-ribose 1,5-bisphosphate",NA,NA,"null"
"H2O","used-to-produce","alpha;-D-ribose-1-methylphosphonate 5-phosphate",NA,NA,"null"
"H2O","consumption-controlled-by","P16689",NA,"22089136","null"
"H2O","consumption-controlled-by","P16692",NA,"19366688;21341651","null"
"H2O","used-to-produce","PP",NA,NA,"null"
