"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"(4-carboxyphenyl)-chloro-mercury","chemical-affects","P0AF32",NA,"2139607;3311749","null"
"(4-carboxyphenyl)-chloro-mercury","chemical-affects","P19318",NA,"2139607;3311749","null"
"(4-carboxyphenyl)-chloro-mercury","chemical-affects","P19319",NA,"2139607;3311749","null"
"5-(3-carboxy-4-nitro-phenyl)disulfanyl-2-nitro-benzoic acid","chemical-affects","P0A996",NA,"6792201;7576488","null"
"5-(3-carboxy-4-nitro-phenyl)disulfanyl-2-nitro-benzoic acid","chemical-affects","P0A9C0",NA,"6792201;7576488","null"
"5-(3-carboxy-4-nitro-phenyl)disulfanyl-2-nitro-benzoic acid","chemical-affects","P13033",NA,"6792201;7576488","null"
"p-chloromercuriphenyl sulphonate","chemical-affects","P0A996",NA,"6792201;7576488","null"
"p-chloromercuriphenyl sulphonate","chemical-affects","P0A9C0",NA,"6792201;7576488","null"
"p-chloromercuriphenyl sulphonate","chemical-affects","P13033",NA,"6792201;7576488","null"
"HOQNO","chemical-affects","P09152",NA,"10464201;10504245;4151408;6330027;7047497","null"
"HOQNO","chemical-affects","P0AF32",NA,"2139607;3311749","null"
"HOQNO","chemical-affects","P11349",NA,"10464201;10504245;4151408;6330027;7047497","null"
"HOQNO","chemical-affects","P11350",NA,"10464201;10504245;4151408;6330027;7047497","null"
"HOQNO","chemical-affects","P19318",NA,"2139607;3311749","null"
"HOQNO","chemical-affects","P19319",NA,"2139607;3311749","null"
"L-alpha;-glycerophosphate","used-to-produce","DHAP",NA,NA,"null"
"L-alpha;-glycerophosphate","used-to-produce","MQH2",NA,NA,"null"
"L-alpha;-glycerophosphate","reacts-with","MQ",NA,NA,"null"
"L-alpha;-glycerophosphate","consumption-controlled-by","P0A996",NA,"6792201;7576488","null"
"L-alpha;-glycerophosphate","consumption-controlled-by","P0A9C0",NA,"6792201;7576488","null"
"L-alpha;-glycerophosphate","consumption-controlled-by","P13033",NA,"6792201;7576488","null"
"MQ","used-to-produce","DHAP",NA,NA,"null"
"MQH2","used-to-produce","H2O",NA,NA,"null"
"MQH2","used-to-produce","MQ",NA,NA,"null"
"MQH2","reacts-with","NO3",NA,NA,"null"
"MQH2","used-to-produce","NO2-",NA,NA,"null"
"MQH2","consumption-controlled-by","P09152",NA,"10464201;4151408;6330027;7047497","null"
"MQH2","consumption-controlled-by","P0AF32",NA,"2139607;3311749","null"
"MQH2","consumption-controlled-by","P11349",NA,"10464201;4151408;6330027;7047497","null"
"MQH2","consumption-controlled-by","P11350",NA,"10464201;4151408;6330027;7047497","null"
"MQH2","consumption-controlled-by","P19318",NA,"2139607;3311749","null"
"MQH2","consumption-controlled-by","P19319",NA,"2139607;3311749","null"
"MQ","used-to-produce","MQH2",NA,NA,"null"
"MQ","consumption-controlled-by","P0A996",NA,"6792201;7576488","null"
"MQ","consumption-controlled-by","P0A9C0",NA,"6792201;7576488","null"
"MQ","consumption-controlled-by","P13033",NA,"6792201;7576488","null"
"NO3","used-to-produce","H2O",NA,NA,"null"
"NO3","used-to-produce","MQ",NA,NA,"null"
"NO3","used-to-produce","NO2-",NA,NA,"null"
"NO3","consumption-controlled-by","P09152",NA,"10464201;4151408;6330027;7047497","null"
"NO3","consumption-controlled-by","P0AF32",NA,"2139607;3311749","null"
"NO3","consumption-controlled-by","P11349",NA,"10464201;4151408;6330027;7047497","null"
"NO3","consumption-controlled-by","P11350",NA,"10464201;4151408;6330027;7047497","null"
"NO3","consumption-controlled-by","P19318",NA,"2139607;3311749","null"
"NO3","consumption-controlled-by","P19319",NA,"2139607;3311749","null"
"P09152","controls-production-of","H2O",NA,"10464201;4151408;6330027;7047497","null"
"P09152","controls-production-of","MQ",NA,"10464201;4151408;6330027;7047497","null"
"P09152","controls-production-of","NO2-",NA,"10464201;4151408;6330027;7047497","null"
"P09152","catalysis-precedes","P0A996",NA,"10464201;4151408;6330027;6792201;7047497;7576488","null"
"P09152","catalysis-precedes","P0A9C0",NA,"10464201;4151408;6330027;6792201;7047497;7576488","null"
"P09152","neighbor-of","P0AF32",NA,NA,"null"
