"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"beta;-mercaptoethanol","chemical-affects","P0A884",NA,"1932030;23611499;3278315;370779;42538;6340111;9100016","null"
"(-)5,10-methylene-5,6,7,8-tetrahydrofolate","chemical-affects","P0A884",NA,"1932030;23611499;3278315;370779;42538;6340111;9100016","null"
"2'-deoxyadenosine triphosphate","chemical-affects","P28903",NA,"1460049;19381696;2185465;24827372;2648390;7568012;7929317","null"
"2'-deoxyuridine-5'-triphosphate","reacts-with","H2O",NA,NA,"null"
"2'-deoxyuridine-5'-triphosphate","consumption-controlled-by","P06968",NA,"346589","null"
"2'-deoxyuridine-5'-triphosphate","chemical-affects","P28248",NA,"15539408","null"
"2'-deoxyuridine-5'-triphosphate","consumption-controlled-by","P52006",NA,"16766526","null"
"2'-deoxyuridine-5'-triphosphate","used-to-produce","PP",NA,NA,"null"
"2'-deoxyuridine-5'-triphosphate","used-to-produce","deoxyuridine-phosphate",NA,NA,"null"
"2'-deoxyuridine-5'-triphosphate","used-to-produce","hydrogen ion",NA,NA,"null"
"5-iodo-2'-dUMP","chemical-affects","P0A720",NA,"4899016;6319360","null"
"o-phenanthroline","chemical-affects","P06968",NA,"346589","null"
"H2O","used-to-produce","2'-deoxyuridine-5'-triphosphate",NA,NA,"null"
"H2O","used-to-produce","NH4+",NA,NA,"null"
"H2O","consumption-controlled-by","P06968",NA,"346589","null"
"H2O","consumption-controlled-by","P28248",NA,"15539408","null"
"H2O","consumption-controlled-by","P52006",NA,"16766526","null"
"H2O","used-to-produce","PP",NA,NA,"null"
"H2O","reacts-with","deoxycytidine-triphosphate",NA,NA,"null"
"H2O","used-to-produce","deoxyuridine-phosphate",NA,NA,"null"
"H2O","reacts-with","hydrogen ion",NA,NA,"null"
"H2O","used-to-produce","hydrogen ion",NA,NA,"null"
"NH4+","chemical-affects","P0A720",NA,"6319360","null"
