"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"PP","SmallMoleculeReference",NA,"CAS:2466-09-3;ChEBI:CHEBI:29888;ChemSpider:996;DrugBank:DB04160;EcoCyc:PPI;HMDB:HMDB00250;IAF1260:ppi;KEGG LIGAND:C00013;MetaboLights:MTBLC33019;PubChem-compound:1023",NA
"tripolyphosphate","SmallMoleculeReference",NA,"CAS:14127-68-5;ChEBI:CHEBI:18036;ChemSpider:2683694;EcoCyc:P3I;HMDB:HMDB03379;IAF1260:pppi;KEGG LIGAND:C00536;MetaboLights:MTBLC18036;PubChem-compound:3440921",NA
"P07623","ProteinReference","MetA","EcoCyc:HOMSUCTRAN-MONOMER;EcoliWiki:b4013;MODBASE:P07623;Mint:MINT-1343536;NCBI Reference Sequences Database:NP_418437;Pride:P07623;Protein Model Portal:P07623;Protein Ontology:PRO_000023208;SWISS-MODEL:P07623;Swiss-Model:P07623;UniProt:P07623","InterPro:IPR005697;InterPro:IPR029062;InterPro:IPR033752;Panther:PTHR20919;Panther:PTHR20919:SF1;Pfam:PF04204;ProDom; a protein domain database:PD037892"
"4-phospho-L-aspartate","SmallMoleculeReference",NA,"CAS:22138-53-0;ChEBI:CHEBI:57535;ChemSpider:10123241;EcoCyc:L-BETA-ASPARTYL-P;HMDB:HMDB12250;IAF1260:4pasp;KEGG LIGAND:C03082;PubChem-compound:11948925",NA
"NADP-ox","SmallMoleculeReference",NA,"CAS:53-59-8;ChEBI:CHEBI:58349;ChemSpider:10239198;EcoCyc:NADP;HMDB:HMDB00217;IAF1260:nadp;KEGG LIGAND:C00006;MetaboLights:MTBLC58349;PubChem-compound:15938972;RefMet:NADP+",NA
"(2R,3R,6S)-3-fluoro-2,6-diaminopimelate","SmallMoleculeReference",NA,"EcoCyc:CPD0-1530;PubChem-compound:46926253",NA
"(2R,3S,6S)-3-fluoro-2,6-diaminopimelate","SmallMoleculeReference",NA,"EcoCyc:CPD0-1533;PubChem-compound:46926096",NA
"O-succinyl-homoserine","SmallMoleculeReference",NA,"CAS:1492-23-5;ChEBI:CHEBI:57661;EcoCyc:O-SUCCINYL-L-HOMOSERINE;IAF1260:suchms;KEGG LIGAND:C01118;PubChem-compound:46878420;RefMet:O-succinylhomoserine",NA
"SADTA","SmallMoleculeReference",NA,"ChemSpider:18552670;EcoCyc:CPD-12132;PubChem-compound:90657779",NA
"OH-pyruvate","SmallMoleculeReference",NA,"CAS:1113-60-6;ChEBI:CHEBI:17180;ChemSpider:3397158;EcoCyc:OH-PYR;HMDB:HMDB01352;IAF1260:hpyr;KEGG LIGAND:C00168;MetaboLights:MTBLC17180;PubChem-compound:4186339;RefMet:Hydroxypyruvic acid",NA
"N5-methyl--H4PteGlu3","SmallMoleculeReference",NA,"ChEBI:CHEBI:58207;ChemSpider:17625689;EcoCyc:CPD-1302;HMDB:HMDB12177;KEGG LIGAND:C04489;PubChem-compound:49852302",NA
"P00547","ProteinReference","ThrB","EcoCyc:HOMOSERKIN-MONOMER;EcoliWiki:b0003;MODBASE:P00547;NCBI Reference Sequences Database:NP_414544;Pride:P00547;Protein Model Portal:P00547;Protein Ontology:PRO_000024067;SWISS-MODEL:P00547;UniProt:P00547","InterPro:IPR000870;InterPro:IPR006203;InterPro:IPR006204;InterPro:IPR013750;InterPro:IPR014721;InterPro:IPR020568;Pfam:PF00288;Pfam:PF08544;Prints:PR00958;Prosite:PS00627"
"P0A817","ProteinReference","MetK","Database of Interacting Proteins:DIP-35672N;EcoCyc:S-ADENMETSYN-MONOMER;EcoliWiki:b2942;Mint:MINT-1233798;NCBI Reference Sequences Database:NP_417417;Pride:P0A817;Protein Model Portal:P0A817;Protein Ontology:PRO_000023216;SWISS-MODEL:P0A817;UniProt:P0A817","InterPro:IPR002133;InterPro:IPR022628;InterPro:IPR022629;InterPro:IPR022630;InterPro:IPR022631;InterPro:IPR022636;Panther:PTHR11964;Pfam:PF00438;Pfam:PF02772;Pfam:PF02773;Prosite:PS00376;Prosite:PS00377;Protein Data Bank:1FUG;Protein Data Bank:1MXA;Protein Data Bank:1MXB;Protein Data Bank:1MXC;Protein Data Bank:1P7L;Protein Data Bank:1RG9;Protein Data Bank:1XRA;Protein Data Bank:1XRB;Protein Data Bank:1XRC"
"(2R,3S,6S)-2,6-diamino-3-hydroxy-diaminopimelate","SmallMoleculeReference",NA,"ChemSpider:10387312;EcoCyc:CPD0-1536;PubChem-compound:90658480",NA
"leu","SmallMoleculeReference","leu","CAS:61-90-5;ChEBI:CHEBI:57427;EcoCyc:LEU;HMDB:HMDB00687;IAF1260:leu__L;KEGG LIGAND:C00123;MetaboLights:MTBLC57427;NCI Open DB:46709;PubChem-compound:7045798;RefMet:Leucine",NA
"a 5-methyltetrahydrofolate","SmallMoleculeReference",NA,"EcoCyc:5-METHYL-THF-GLU-N",NA
"meso-2,6-diaminoheptanedioate","SmallMoleculeReference",NA,"CAS:922-54-3;ChEBI:CHEBI:57791;EcoCyc:MESO-DIAMINOPIMELATE;IAF1260:26dap__M;KEGG LIGAND:C00680;MetaboLights:MTBLC57791;PubChem-compound:1549101;RefMet:2,6-diaminopimelic acid",NA
"5-methyl-tetrahydropteroyl-alpha;-glutamylglutamate","SmallMoleculeReference",NA,"EcoCyc:CPD0-1474;PubChem-compound:90657226",NA
"borate","SmallMoleculeReference",NA,"ChEBI:CHEBI:33118;ChemSpider:7346;EcoCyc:BORATE;HMDB:HMDB35731;KEGG LIGAND:C12486;PubChem-compound:7628",NA
"THF(glu)n","SmallMoleculeReference",NA,"EcoCyc:THF-GLU-N;KEGG LIGAND:C03541;PubChem-compound:25202940",NA
"beta;,gamma;-imidoadenosine 5'-triphosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:47785;EcoCyc:CPD0-1054;PubChem-compound:24916807",NA
"O2","SmallMoleculeReference","O2","CAS:7782-44-7;ChEBI:CHEBI:15379;ChemSpider:952;EcoCyc:OXYGEN-MOLECULE;HMDB:HMDB01377;IAF1260:o2;KEGG LIGAND:C00007;MetaboLights:MTBLC15379;PubChem-compound:977",NA
"4-methylene diaminopimelate","SmallMoleculeReference",NA,"EcoCyc:CPD0-1500;PubChem-compound:25202310",NA
