"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"a 7-aminomethyl-7-deazaguanosine34 in tRNA","SmallMoleculeReference",NA,"EcoCyc:tRNA-with-7-aminomethyl-7-deazaguanine",NA
"NADPH","SmallMoleculeReference",NA,"CAS:2646-71-1;ChEBI:CHEBI:57783;ChemSpider:10239199;EcoCyc:NADPH;HMDB:HMDB00221;IAF1260:nadph;KEGG LIGAND:C00005;MetaboLights:MTBLC57783;PubChem-compound:15983949;RefMet:NADPH",NA
"A","SmallMoleculeReference","A","CAS:73-24-5;ChEBI:CHEBI:15339;ChEBI:CHEBI:16708;ChemSpider:185;DrugBank:DB00173;EcoCyc:ADENINE;EcoCyc:Acceptor;HMDB:HMDB00034;IAF1260:ade;KEGG LIGAND:C00028;KEGG LIGAND:C00147;MetaboLights:MTBLC16708;PubChem-compound:190;RefMet:Adenine",NA
"NADP-ox","SmallMoleculeReference",NA,"CAS:53-59-8;ChEBI:CHEBI:58349;ChemSpider:10239198;EcoCyc:NADP;HMDB:HMDB00217;IAF1260:nadp;KEGG LIGAND:C00006;MetaboLights:MTBLC58349;PubChem-compound:15938972;RefMet:NADP+",NA
"7-methyl-preQ0","SmallMoleculeReference",NA,"EcoCyc:CPD0-2400;PubChem-compound:54758583",NA
"5-(3-carboxy-4-nitro-phenyl)disulfanyl-2-nitro-benzoic acid","SmallMoleculeReference",NA,"ChemSpider:5367523;EcoCyc:DITHIO-NITROBENZOATE;PubChem-compound:7000011",NA
"P39288","ProteinReference","QueG","EcoCyc:G7843-MONOMER;EcoliWiki:b4166;MODBASE:P39288;NCBI Reference Sequences Database:NP_418587;Pride:P39288;Protein Model Portal:P39288;SWISS-MODEL:P39288;UniProt:P39288","InterPro:IPR004453;InterPro:IPR009051;InterPro:IPR013542;InterPro:IPR017896;InterPro:IPR017900;Panther:PTHR30002:SF6;Pfam:PF08331;Prosite:PS00198;Prosite:PS51379"
"a tRNA containing queuosine","SmallMoleculeReference",NA,"EcoCyc:tRNAs-with-queuine",NA
"met","SmallMoleculeReference","met","CAS:63-68-3;ChEBI:CHEBI:57844;EcoCyc:MET;HMDB:HMDB00696;IAF1260:met__L;KEGG LIGAND:C00073;MetaboLights:MTBLC57844;PubChem-compound:6992087;RefMet:Methionine",NA
"7-aminomethyl-7-carbaguanine","SmallMoleculeReference",NA,"ChEBI:CHEBI:58703;EcoCyc:7-AMINOMETHYL-7-DEAZAGUANINE;PubChem-compound:25202264;RefMet:7-Aminomethyl-7-carbaguanine",NA
"maleic acid N-ethylimide","SmallMoleculeReference",NA,"ChEBI:CHEBI:44485;ChemSpider:4209;DrugBank:DB02967;EcoCyc:N-ETHYLMALEIMIDE;KEGG LIGAND:C02441;PubChem-compound:4362;RefMet:N-ethylmaleimide",NA
"hydrogen ion","SmallMoleculeReference",NA,"CAS:12408-02-5;ChEBI:CHEBI:15378;ChemSpider:1010;EcoCyc:PROTON;HMDB:HMDB59597;IAF1260:h;KEGG LIGAND:C00080;PubChem-compound:1038",NA
"sinefungin","SmallMoleculeReference",NA,"ChEBI:CHEBI:45453;EcoCyc:SINEFUNGIN;MetaboLights:MTBLC45453;PubChem-compound:25246235",NA
"a guanine34 in tRNA","SmallMoleculeReference",NA,"EcoCyc:Guanine34-in-tRNAs",NA
