"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"(4-carboxyphenyl)-chloro-mercury","chemical-affects","P0AF32",NA,"2139607;3311749","null"
"(4-carboxyphenyl)-chloro-mercury","chemical-affects","P19318",NA,"2139607;3311749","null"
"(4-carboxyphenyl)-chloro-mercury","chemical-affects","P19319",NA,"2139607;3311749","null"
"HOQNO","chemical-affects","P09152",NA,"10464201;10504245;4151408;6330027;7047497","null"
"HOQNO","chemical-affects","P0AF32",NA,"2139607;3311749","null"
"HOQNO","chemical-affects","P11349",NA,"10464201;10504245;4151408;6330027;7047497","null"
"HOQNO","chemical-affects","P11350",NA,"10464201;10504245;4151408;6330027;7047497","null"
"HOQNO","chemical-affects","P19318",NA,"2139607;3311749","null"
"HOQNO","chemical-affects","P19319",NA,"2139607;3311749","null"
"MQ","used-to-produce","DPN-ox",NA,NA,"null"
"MQH2","used-to-produce","H2O",NA,NA,"null"
"MQH2","used-to-produce","MQ",NA,NA,"null"
"MQH2","reacts-with","NO3",NA,NA,"null"
"MQH2","used-to-produce","NO2-",NA,NA,"null"
"MQH2","consumption-controlled-by","P09152",NA,"10464201;4151408;6330027;7047497","null"
"MQH2","consumption-controlled-by","P0AF32",NA,"2139607;3311749","null"
"MQH2","consumption-controlled-by","P11349",NA,"10464201;4151408;6330027;7047497","null"
"MQH2","consumption-controlled-by","P11350",NA,"10464201;4151408;6330027;7047497","null"
"MQH2","consumption-controlled-by","P19318",NA,"2139607;3311749","null"
"MQH2","consumption-controlled-by","P19319",NA,"2139607;3311749","null"
"MQ","used-to-produce","MQH2",NA,NA,"null"
"MQ","consumption-controlled-by","P0AFC3",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P0AFC7",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P0AFD1",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P0AFD4",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P0AFD6",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P0AFE0",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P0AFE4",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P0AFE8",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P0AFF0",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P31979",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P33599",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P33602",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P33607",NA,"27118783;9063459","null"
"MQ","reacts-with","nicotinamide adenine dinucleotide reduced",NA,NA,"null"
"NO3","used-to-produce","H2O",NA,NA,"null"
"NO3","used-to-produce","MQ",NA,NA,"null"
"NO3","used-to-produce","NO2-",NA,NA,"null"
"NO3","consumption-controlled-by","P09152",NA,"10464201;4151408;6330027;7047497","null"
"NO3","consumption-controlled-by","P0AF32",NA,"2139607;3311749","null"
"NO3","consumption-controlled-by","P11349",NA,"10464201;4151408;6330027;7047497","null"
"NO3","consumption-controlled-by","P11350",NA,"10464201;4151408;6330027;7047497","null"
"NO3","consumption-controlled-by","P19318",NA,"2139607;3311749","null"
"NO3","consumption-controlled-by","P19319",NA,"2139607;3311749","null"
"P09152","controls-production-of","H2O",NA,"10464201;4151408;6330027;7047497","null"
"P09152","controls-production-of","MQ",NA,"10464201;4151408;6330027;7047497","null"
"P09152","controls-production-of","NO2-",NA,"10464201;4151408;6330027;7047497","null"
"P09152","neighbor-of","P0AF32",NA,NA,"null"
"P09152","catalysis-precedes","P0AFC3",NA,"10464201;27118783;4151408;6330027;7047497;9063459","null"
"P09152","catalysis-precedes","P0AFC7",NA,"10464201;27118783;4151408;6330027;7047497;9063459","null"
"P09152","catalysis-precedes","P0AFD1",NA,"10464201;27118783;4151408;6330027;7047497;9063459","null"
"P09152","catalysis-precedes","P0AFD4",NA,"10464201;27118783;4151408;6330027;7047497;9063459","null"
"P09152","catalysis-precedes","P0AFD6",NA,"10464201;27118783;4151408;6330027;7047497;9063459","null"
"P09152","catalysis-precedes","P0AFE0",NA,"10464201;27118783;4151408;6330027;7047497;9063459","null"
"P09152","catalysis-precedes","P0AFE4",NA,"10464201;27118783;4151408;6330027;7047497;9063459","null"
"P09152","catalysis-precedes","P0AFE8",NA,"10464201;27118783;4151408;6330027;7047497;9063459","null"
