"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"dihydropteroate","SmallMoleculeReference",NA,"ChEBI:CHEBI:17839;ChemSpider:4573669;EcoCyc:7-8-DIHYDROPTEROATE;HMDB:HMDB01412;IAF1260:dhpt;KEGG LIGAND:C00921;PubChem-compound:5459950",NA
"ser","SmallMoleculeReference","ser","CAS:56-45-1;ChEBI:CHEBI:33384;EcoCyc:SER;HMDB:HMDB00187;IAF1260:ser__L;KEGG LIGAND:C00065;MetaboLights:MTBLC33384;PubChem-compound:6857581;RefMet:Serine",NA
"methylene-H4PteGlun","SmallMoleculeReference",NA,"EcoCyc:METHYLENE-THF-GLU-N",NA
"7,8-pteroylglutamic acid","SmallMoleculeReference",NA,"CAS:4033-27-6;ChEBI:CHEBI:57451;EcoCyc:DIHYDROFOLATE;HMDB:HMDB01056;IAF1260:dhf;KEGG LIGAND:C00415;MetaboLights:MTBLC57451;PubChem-compound:40480038;RefMet:Dihydrofolic acid",NA
"5-methyl-5,6,7,8-tetrahydrofolate mono-L-glutamate","SmallMoleculeReference",NA,"CAS:134-35-0;ChEBI:CHEBI:18608;ChemSpider:143;EcoCyc:5-METHYL-THF;HMDB:HMDB01396;IAF1260:5mthf;KEGG LIGAND:C00440;MetaboLights:MTBLC18608;PubChem-compound:42626431",NA
"THF(glu)n","SmallMoleculeReference",NA,"EcoCyc:THF-GLU-N;KEGG LIGAND:C03541;PubChem-compound:25202940",NA
"H2O","SmallMoleculeReference",NA,"CAS:7732-18-5;ChEBI:CHEBI:15377;ChemSpider:937;EcoCyc:WATER;HMDB:HMDB02111;IAF1260:h2o;KEGG LIGAND:C00001;MetaboLights:MTBLC15377;PubChem-compound:962",NA
"adenosine-5-diphosphate","SmallMoleculeReference",NA,"CAS:58-64-0;ChEBI:CHEBI:456216;ChemSpider:5414423;EcoCyc:ADP;HMDB:HMDB01341;IAF1260:adp;KEGG LIGAND:C00008;MetaboLights:MTBLC456216;PubChem-compound:7058055;RefMet:ADP",NA
"10-methyl-5,6,7,8-tetrahydropteroylglutamic acid","SmallMoleculeReference",NA,"ChemSpider:8131448;EcoCyc:CPD0-1255;PubChem-compound:90658380",NA
"10-formyl-tetrahydropterote","SmallMoleculeReference",NA,"EcoCyc:CPD0-1596",NA
"adenosine-5'-triphosphate","SmallMoleculeReference",NA,"CAS:56-65-5;ChEBI:CHEBI:30616;ChemSpider:4574455;EcoCyc:ATP;HMDB:HMDB00538;IAF1260:atp;KEGG LIGAND:C00002;MetaboLights:MTBLC30616;PubChem-compound:5461108;RefMet:ATP",NA
