"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"(6R,7R)-3-[(carbamoyloxy)methyl]-7-{[(2Z)-2-furan-2-yl-2-(methoxyimino)acetyl]amino}-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid","chemical-affects","P02919",NA,"14693515;21183073;6389538","null"
"(6R,7R)-3-[(carbamoyloxy)methyl]-7-{[(2Z)-2-furan-2-yl-2-(methoxyimino)acetyl]amino}-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid","chemical-affects","P0AB38",NA,"14693515;21183073;6389538","null"
"5-Thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid, 7-(((2R)-amino(4-hydroxyphenyl)acetyl)amino)-3-methyl-8-oxo-, (6R,7R)-","chemical-affects","P02919",NA,"14693515;21183073;6389538","null"
"5-Thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid, 7-(((2R)-amino(4-hydroxyphenyl)acetyl)amino)-3-methyl-8-oxo-, (6R,7R)-","chemical-affects","P0AB38",NA,"14693515;21183073;6389538","null"
"6-(D-(2-Amino-2-phenylacetamido))-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo(3.2.0)heptane-2-carboxylic acid","chemical-affects","P02918",NA,"16840781;21183073;21183074;3898066","null"
"6-(D-(2-Amino-2-phenylacetamido))-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo(3.2.0)heptane-2-carboxylic acid","chemical-affects","P02919",NA,"14693515;21183073;3898066;6389538","null"
"6-(D-(2-Amino-2-phenylacetamido))-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo(3.2.0)heptane-2-carboxylic acid","chemical-affects","P0AB38",NA,"14693515;21183073;3898066;6389538","null"
"6-(D-(2-Amino-2-phenylacetamido))-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo(3.2.0)heptane-2-carboxylic acid","chemical-affects","P45464",NA,"16840781;21183073;21183074;3898066","null"
"AM-112","chemical-affects","P0AD65",NA,"12709336;3009484","null"
"Carnosporin","chemical-affects","P02919",NA,"14693515;21183073;6389538","null"
"Carnosporin","chemical-affects","P0AB38",NA,"14693515;21183073;6389538","null"
"Cefalothin","chemical-affects","P02918",NA,"16840781;21183073;21183074;345275","null"
"Cefalothin","chemical-affects","P45464",NA,"16840781;21183073;21183074;345275","null"
"DQ-2556","chemical-affects","P02919",NA,"1482128;21183073;6389538","null"
"DQ-2556","chemical-affects","P0AB38",NA,"1482128;21183073;6389538","null"
"FK037","chemical-affects","P02919",NA,"21183073;6389538;8436562","null"
"FK037","chemical-affects","P0AB38",NA,"21183073;6389538;8436562","null"
"Glaxoridin","chemical-affects","P02918",NA,"16840781;21183073;21183074;345275","null"
"Glaxoridin","chemical-affects","P02919",NA,"21183073;6389538;7001458","null"
"Glaxoridin","chemical-affects","P0AB38",NA,"21183073;6389538;7001458","null"
"Glaxoridin","chemical-affects","P45464",NA,"16840781;21183073;21183074;345275","null"
"H2O","used-to-produce","D-ala",NA,NA,"null"
