"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"CO","chemical-affects","P0AAM1",NA,"1856178;3516689;8858127",NA
"CO","chemical-affects","P0ACD8",NA,"1856178;3516689;8858127",NA
"CO","chemical-affects","P69739",NA,"1856178;3516689;8858127",NA
"Co++","chemical-affects","P0AAJ8",NA,"12420163;25368299;3516690","null"
"Co++","chemical-affects","P0ACE0",NA,"12420163;25368299;3516690","null"
"Co++","chemical-affects","P37180",NA,"12420163;25368299;3516690","null"
"Co++","chemical-affects","P69741",NA,"12420163;25368299;3516690","null"
"Cu++","chemical-affects","P0AAJ8",NA,"12420163;25368299;3516690","null"
"Cu++","chemical-affects","P0ACE0",NA,"12420163;25368299;3516690","null"
"Cu++","chemical-affects","P37180",NA,"12420163;25368299;3516690","null"
"Cu++","chemical-affects","P69741",NA,"12420163;25368299;3516690","null"
"HOQNO","chemical-affects","P00363",NA,"10486141;10833406;14109218;3285122;3538014;3910107;4574693;6754697;796407","null"
"HOQNO","chemical-affects","P0A8Q0",NA,"10486141;10833406;14109218;3285122;3538014;3910107;4574693;6754697;796407","null"
"HOQNO","chemical-affects","P0A8Q3",NA,"10486141;10833406;14109218;3285122;3538014;3910107;4574693;6754697;796407","null"
"HOQNO","chemical-affects","P0AC47",NA,"10486141;10833406;14109218;3285122;3538014;3910107;4574693;6754697;796407","null"
"MQH2","used-to-produce","MQ",NA,NA,"null"
"MQH2","consumption-controlled-by","P00363",NA,"10833406;14109218;3285122;3538014;3910107;4574693;6754697;796407","null"
"MQH2","consumption-controlled-by","P0A8Q0",NA,"10833406;14109218;3285122;3538014;3910107;4574693;6754697;796407","null"
"MQH2","consumption-controlled-by","P0A8Q3",NA,"10833406;14109218;3285122;3538014;3910107;4574693;6754697;796407","null"
"MQH2","consumption-controlled-by","P0AC47",NA,"10833406;14109218;3285122;3538014;3910107;4574693;6754697;796407","null"
"MQH2","used-to-produce","dihydrogen",NA,NA,"null"
"MQH2","reacts-with","fumaric acid",NA,NA,"null"
