"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"PP","SmallMoleculeReference",NA,"CAS:2466-09-3;ChEBI:CHEBI:29888;ChemSpider:996;DrugBank:DB04160;EcoCyc:PPI;HMDB:HMDB00250;IAF1260:ppi;KEGG LIGAND:C00013;MetaboLights:MTBLC33019;PubChem-compound:1023",NA
"uridine-triphosphate","SmallMoleculeReference",NA,"CAS:63-39-8;ChEBI:CHEBI:46398;ChemSpider:5414500;EcoCyc:UTP;HMDB:HMDB00285;IAF1260:utp;KEGG LIGAND:C00075;MetaboLights:MTBLC46398;PubChem-compound:7058168;RefMet:UTP",NA
"P0A7E5","ProteinReference","PyrG","Database of Interacting Proteins:DIP-10628N;EcoCyc:CTPSYN-MONOMER;EcoliWiki:b2780;NCBI Reference Sequences Database:NP_417260;Pride:P0A7E5;Protein Model Portal:P0A7E5;Protein Ontology:PRO_000023662;SWISS-MODEL:P0A7E5;UniProt:P0A7E5","InterPro:IPR004468;InterPro:IPR017456;InterPro:IPR017926;InterPro:IPR027417;InterPro:IPR029062;InterPro:IPR033828;Panther:PTHR11550;Pfam:PF00117;Pfam:PF06418;Prosite:PS51273;Protein Data Bank:1S1M;Protein Data Bank:2AD5;Protein Data Bank:5TKV;Protein Data Bank:5U05;Protein Data Bank:5U3C;Protein Data Bank:5U6R"
"guanosine-triphosphate","SmallMoleculeReference",NA,"CAS:86-01-1;ChEBI:CHEBI:37565;ChemSpider:5414499;EcoCyc:GTP;HMDB:HMDB01273;IAF1260:gtp;KEGG LIGAND:C00044;MetaboLights:MTBLC37565;PubChem-compound:7058167;RefMet:GTP",NA
"adenosine-5-diphosphate","SmallMoleculeReference",NA,"CAS:58-64-0;ChEBI:CHEBI:456216;ChemSpider:5414423;EcoCyc:ADP;HMDB:HMDB01341;IAF1260:adp;KEGG LIGAND:C00008;MetaboLights:MTBLC456216;PubChem-compound:7058055;RefMet:ADP",NA
"2-thiouridine 5'-triphosphate","SmallMoleculeReference",NA,"EcoCyc:CPD0-1037;PubChem-compound:46173076",NA
"a uridine nucleotide","SmallMoleculeReference",NA,"EcoCyc:Uridine-Nucleotides",NA
"adenosine-5'-triphosphate","SmallMoleculeReference",NA,"CAS:56-65-5;ChEBI:CHEBI:30616;ChemSpider:4574455;EcoCyc:ATP;HMDB:HMDB00538;IAF1260:atp;KEGG LIGAND:C00002;MetaboLights:MTBLC30616;PubChem-compound:5461108;RefMet:ATP",NA
"P0A7E9","ProteinReference","PyrH","Database of Interacting Proteins:DIP-31830N;EcoCyc:UMPKI-MONOMER;EcoliWiki:b0171;MODBASE:P0A7E9;Mint:MINT-1222953;NCBI Reference Sequences Database:NP_414713;Pride:P0A7E9;Protein Model Portal:P0A7E9;Protein Ontology:PRO_000023663;SWISS-MODEL:P0A7E9;UniProt:P0A7E9","InterPro:IPR001048;InterPro:IPR011817;InterPro:IPR015963;Panther:PTHR42833:SF2;Pfam:PF00696;Protein Data Bank:2BND;Protein Data Bank:2BNE;Protein Data Bank:2BNF;Protein Data Bank:2V4Y"
"L-glutamate-5-semialdehyde","SmallMoleculeReference",NA,"ChEBI:CHEBI:58066;EcoCyc:L-GLUTAMATE_GAMMA-SEMIALDEHYDE;HMDB:HMDB02104;IAF1260:glu5sa;KEGG LIGAND:C01165;MetaboLights:MTBLC58066;PubChem-compound:49791979",NA
