"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"PP","SmallMoleculeReference",NA,"CAS:2466-09-3;ChEBI:CHEBI:29888;ChemSpider:996;DrugBank:DB04160;EcoCyc:PPI;HMDB:HMDB00250;IAF1260:ppi;KEGG LIGAND:C00013;MetaboLights:MTBLC33019;PubChem-compound:1023",NA
"butanedione","SmallMoleculeReference",NA,"CAS:431-03-8;ChEBI:CHEBI:16583;ChemSpider:630;EcoCyc:DIACETYL;HMDB:HMDB03407;KEGG LIGAND:C00741;PubChem-compound:650;RefMet:Diacetyl",NA
"acyl-CoA","SmallMoleculeReference",NA,"ChEBI:CHEBI:33184;EcoCyc:Long-Chain-Acyl-CoAs;KEGG LIGAND:C02843",NA
"1,3-propanediol-P","SmallMoleculeReference",NA,"ChemSpider:11646042;EcoCyc:CPD0-1458;PubChem-compound:23448312",NA
"P0A6A8","ProteinReference",NA,"Database of Interacting Proteins:DIP-29374N;Database of Protein Disorder:DP00416;EcoCyc:EG50003-MONOMER;EcoliWiki:b1094;IAF1260:apoACP;MODBASE:P02901;Mint:MINT-1231626;Pride:P0A6A8;Protein Model Portal:P0A6A8;SWISS-MODEL:P0A6A8;UniProt:P0A6A8","InterPro:IPR003231;InterPro:IPR006162;InterPro:IPR009081;Pfam:PF00550;ProDom; a protein domain database:PD000887;Prosite:PS00012;Prosite:PS50075;Protein Data Bank:1ACP;Protein Data Bank:1L0H;Protein Data Bank:1L0I;Protein Data Bank:1T8K;Protein Data Bank:2FAC;Protein Data Bank:2FAD;Protein Data Bank:2FAE;Protein Data Bank:2FHS;Protein Data Bank:2K92;Protein Data Bank:2K93;Protein Data Bank:2K94;Protein Data Bank:3EJB;Protein Data Bank:3EJD;Protein Data Bank:3EJE;Protein Data Bank:3NY7;Protein Data Bank:5USR"
"P0A7A7","ProteinReference","PlsB","Database of Interacting Proteins:DIP-29380N;EcoCyc:GLYCEROL-3-P-ACYLTRANSFER-MONOMER;EcoliWiki:b4041;Mint:MINT-1221841;NCBI Reference Sequences Database:NP_418465;Pride:P0A7A7;Protein Model Portal:P0A7A7;SWISS-MODEL:P0A7A7;UniProt:P0A7A7","InterPro:IPR002123;InterPro:IPR022284;InterPro:IPR028354;Panther:PTHR12563;Pfam:PF01553;Smart:SM00563"
"P0ABG1","ProteinReference","CdsA","EcoCyc:CDPDIGLYSYN-MONOMER;EcoliWiki:b0175;NCBI Reference Sequences Database:NP_414717;Pride:P0ABG1;Protein Model Portal:P0ABG1;Protein Ontology:PRO_000022266;SWISS-MODEL:P0ABG1;UniProt:P0ABG1","InterPro:IPR000374;Pfam:PF01148;Prosite:PS01315"
"an acyl-CoA","SmallMoleculeReference",NA,"ChEBI:CHEBI:17984;EcoCyc:ACYL-COA;KEGG LIGAND:C00040",NA
"3,4,-dihydroxybutylphosphonate","SmallMoleculeReference",NA,"EcoCyc:CPD0-2099;PubChem-compound:54758616",NA
"Mg+2","SmallMoleculeReference",NA,"ChEBI:CHEBI:18420;ChemSpider:865;DrugBank:DB01378;EcoCyc:MG+2;HMDB:HMDB00547;IAF1260:mg2;KEGG LIGAND:C00305;PubChem-compound:888",NA
"a phosphatidate","SmallMoleculeReference",NA,"ChEBI:CHEBI:29089;EcoCyc:L-PHOSPHATIDATE;IAF1260:pa120;IAF1260:pa140;IAF1260:pa141;IAF1260:pa160;IAF1260:pa161;IAF1260:pa180;IAF1260:pa181;KEGG LIGAND:C00416;Wikipedia:Phosphatidate",NA
"spermidine","SmallMoleculeReference",NA,"CAS:124-20-9;ChEBI:CHEBI:57834;ChemSpider:5360248;EcoCyc:SPERMIDINE;HMDB:HMDB01257;IAF1260:spmd;KEGG LIGAND:C00315;MetaboLights:MTBLC57834;PubChem-compound:6992097;RefMet:Spermidine",NA
"hydrogen ion","SmallMoleculeReference",NA,"CAS:12408-02-5;ChEBI:CHEBI:15378;ChemSpider:1010;EcoCyc:PROTON;HMDB:HMDB59597;IAF1260:h;KEGG LIGAND:C00080;PubChem-compound:1038",NA
