"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"alpha;-D-ribose 1,5-bisphosphate","chemical-affects","P0A6K6",NA,"1089430;4919987;4992818","null"
"alpha;-D-ribose-1P","chemical-affects","P07650",NA,"357904;4935199","null"
"beta;-glucose-1,6-diphosphate","chemical-affects","P0A6K6",NA,"1089430;4919987;4992818","null"
"(2R)-2-hydroxy-3-(phosphooxy)-propanal","used-to-produce","2-deoxy-D-ribose 5-phosphate",NA,NA,"null"
"(2R)-2-hydroxy-3-(phosphooxy)-propanal","reacts-with","acetic aldehyde",NA,NA,"null"
"1-propanal","chemical-affects","P0A6L0",NA,"11598300;12980976","null"
"2-deoxy-alpha;-D-ribose 1-phosphate","used-to-produce","2-deoxy-D-ribose 5-phosphate",NA,NA,"null"
"2-deoxy-alpha;-D-ribose 1-phosphate","consumption-controlled-by","P0A6K6",NA,"1089430;4919987;4992818","null"
"2-deoxy-alpha;-D-ribose 1-phosphate","used-to-produce","PO43-",NA,NA,"null"
"2-deoxy-alpha;-D-ribose 1-phosphate","reacts-with","U",NA,NA,"null"
"2-deoxy-alpha;-D-ribose 1-phosphate","used-to-produce","deoxyuridine",NA,NA,"null"
"2-deoxy-D-ribose 5-phosphate","used-to-produce","(2R)-2-hydroxy-3-(phosphooxy)-propanal",NA,NA,"null"
"2-deoxy-D-ribose 5-phosphate","used-to-produce","2-deoxy-alpha;-D-ribose 1-phosphate",NA,NA,"null"
"2-deoxy-D-ribose 5-phosphate","consumption-controlled-by","P0A6L0",NA,"11598300;12980976","null"
"2-deoxy-D-ribose 5-phosphate","used-to-produce","acetic aldehyde",NA,NA,"null"
"3-pyridinecarboxaldehyde adenine dinucleotide","chemical-affects","P0A9Q7",NA,"10612730;10922373;6752127;7034777","null"
"5-(chloromercuri)cytidine","chemical-affects","P0ABF6",NA,"4202859;6386817","null"
"ADP-D-ribose","chemical-affects","P0A9Q7",NA,"10612730;10922373;6752127;7034777","null"
"Ca++","chemical-affects","P0A6K6",NA,"1089430;4919987;4992818","null"
"Cadmium","chemical-affects","P0A6K6",NA,"1089430;4919987;4992818","null"
"CoA","reacts-with","DPN-ox",NA,NA,"null"
"CoA","consumption-controlled-by","P0A9Q7",NA,"10612730;10922373;6752127","null"
"CoA","consumption-controlled-by","P77580",NA,"23237860;9098055","null"
"CoA","reacts-with","acetic aldehyde",NA,NA,"null"
"CoA","used-to-produce","acetyl coenzyme-A",NA,NA,"null"
"CoA","used-to-produce","hydrogen ion",NA,NA,"null"
"CoA","used-to-produce","nicotinamide adenine dinucleotide reduced",NA,NA,"null"
"Cu++","chemical-affects","P0A6K6",NA,"1089430;4919987;4992818","null"
"DPN-ox","chemical-affects","P0A9Q7",NA,"10612730;10922373;6752127;7034777","null"
